plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
9993, 5447, 336.09974, -14.99134, 100, 1, 1, 5606.7241, 58032,
9994, 5448, 334.45942, -9.74196, 100, 2, 1, 6753.0221, 58033,58031,
9995, 5449, 333.60098, -16.60937, 100, 1, 1, 4847.2213, 58033,
9996, 5450, 340.41275, -15.61946, 100, 1, 1, 5518.5019, 58026,
9997, 5451, 330.27157, -11.72723, 100, 3, 1, 9244.3894, 58052,58026,58028,
9998, 5452, 22.77711, 6.61948, 100, 1, 1, 5691.8491, 58063,
9999, 5453, 14.42229, 8.21036, 100, 1, 1, 5976.5325, 58033,
10004, 5454, 64.24829, 14.58294, 100, 1, 1, 4367.1292, 58033,
10005, 5455, 60.07968, 22.10445, 100, 2, 1, 3883.16201039, NOT,OBSERVED
10006, 5456, 56.46514, 24.03888, 100, 0, 1, 0.0, NOT,OBSERVED
10007, 5457, 60.34679, 16.14995, 100, 1, 1, 3206.2521, 58032,
10032, 5459, 332.04018, -14.13927, 100, 2, 1, 9487.7268, 58058,58063,
10033, 5460, 337.95648, -17.50931, 100, 1, 1, 5043.8702, 58032,
10034, 5461, 335.9431, -11.96321, 100, 4, 1, 8907.9025, 58056,58059,58060,58061,
10035, 5462, 336.53707, -7.62208, 100, 4, 1, 10867.405, 58062,58053,58054,58055,
10036, 5463, 11.24734, 2.2523, 100, 2, 1, 5595.4025, 58032,58057,
10037, 5464, 12.92467, 10.18595, 100, 1, 1, 4714.9226, 58029,
10038, 5465, 18.91586, 7.29296, 100, 1, 1, 1970.3803, 58031,
10039, 5466, 14.40217, 3.61802, 100, 2, 1, 5138.8181, 58062,58063,
10040, 5454, 64.24829, 14.58294, 200, 0, 1, 0.0, NOT,OBSERVED
10041, 5467, 60.10178, 15.77055, 100, 1, 1, 2409.8658, 58355,
10042, 5468, 271.44705, -25.61059, 110, 1, 2, 5296.1859, 58026,
10043, 5468, 271.44705, -25.61059, 210, 1, 2, 3875.70729864, 58212,
10044, 5468, 271.44705, -25.61059, 310, 3, 2, 4296.99209508, 58240,58236,58238,
10045, 5468, 271.44705, -25.61059, 420, 1, 1, 3370.28577636, 58265,
10046, 5468, 271.44705, -25.61059, 520, 2, 1, 3757.5753, 58272,58271,
10047, 5468, 271.44705, -25.61059, 620, 1, 1, 4114.4917, 58274,
10048, 5469, 288.18282, -11.55034, 110, 1, 2, 6200.2281, 58025,
10049, 5470, 271.82578, -20.26189, 110, 1, 2, 4582.8407, 58029,
10050, 5470, 271.82578, -20.26189, 210, 2, 2, 4396.7407, 58206,58207,
10051, 5470, 271.82578, -20.26189, 310, 2, 2, 4399.5787015, 58210,58235,
10052, 5471, 274.6006, -32.75823, 110, 9, 9, 31658.8286833, 58272,58241,58275,58053,58027,58030,58292,58295,58298,
10053, 5361, 270.30586, -47.88549, 200, 3, 3, 10245.4350148, 58208,58211,58027,
10054, 5472, 270.93959, -29.40852, 110, 1, 2, 3716.54855158, 58213,
10055, 5472, 270.93959, -29.40852, 210, 2, 2, 4913.4479, 58235,58236,
10056, 5472, 270.93959, -29.40852, 310, 1, 2, 4459.9393, 58273,
10057, 5473, 115.99918, -24.22684, 100, 3, 3, 12316.9463, 58060,58028,58055,
10058, 5473, 115.99918, -24.22684, 200, 3, 3, 18286.0985, 58056,58091,58094,
10059, 5474, 108.65844, -10.5482, 100, 5, 3, 15381.7249, 58090,58058,58027,58054,58030,
10060, 5475, 122.81875, -33.14427, 110, 5, 3, 19854.5123, 58032,58025,58052,58062,58055,
10061, 5475, 122.81875, -33.14427, 210, 4, 3, 14844.9223, 58033,58089,58053,58063,
10062, 5476, 119.79518, -22.09431, 100, 3, 3, 10868.3287, 58057,58053,58089,
10063, 5477, 111.79851, -25.92839, 100, 3, 3, 9955.413, 58092,58029,58061,
10064, 5481, 62.57574, -71.9496, 100, 2, 3, 6757.8591, 58058,58054,
10065, 5482, 62.59437, -68.44995, 100, 3, 3, 16964.3248, 58032,58029,58055,
10066, 5483, 71.52181, -75.33295, 100, 5, 9, 17445.3703, 58058,58027,58052,58061,58055,
10067, 5484, 73.18395, -68.80377, 100, 2, 3, 11231.5436, 58056,58053,
10068, 5485, 73.91166, -71.30492, 100, 1, 6, 3643.0398, 58031,
10069, 5486, 77.76021, -65.67992, 100, 3, 3, 13309.5097, 58028,58054,58031,
10070, 5228, 78.5258, -62.5661, 100, 2, 3, 9415.6074, 58059,58063,
10071, 5487, 79.93246, -72.81782, 100, 5, 3, 14862.0805, 58057,58026,58052,58029,58061,
10072, 5488, 80.59955, -69.71021, 100, 0, 9, 0.0, NOT,OBSERVED
10073, 5489, 82.84366, -76.16799, 100, 2, 3, 7372.7804, 58060,58055,
10074, 5490, 85.37926, -63.57865, 100, 2, 3, 10171.0156, 58056,58063,
10075, 5491, 86.19716, -60.39283, 100, 0, 6, 0.0, NOT,OBSERVED
10076, 5492, 86.5236, -67.7097, 100, 0, 3, 0.0, NOT,OBSERVED
10077, 5493, 88.33804, -70.97048, 100, 0, 6, 0.0, NOT,OBSERVED
10078, 5494, 92.12778, -63.59827, 100, 0, 3, 0.0, NOT,OBSERVED
10079, 5495, 98.07207, -75.18425, 100, 0, 6, 0.0, NOT,OBSERVED
10080, 5496, 98.19632, -70.30972, 100, 1, 9, 4298.3122, 58062,
10081, 5497, 5.07043, -77.22261, 100, 5, 12, 22883.1187, 58056,58025,58028,58053,58061,
10082, 5498, 10.49422, -67.75707, 100, 3, 3, 11282.4044, 58024,58027,58052,
10083, 5499, 11.25066, -73.22922, 100, 4, 3, 14318.8282, 58025,58028,58054,58057,
10084, 5500, 16.98435, -75.59318, 100, 6, 6, 21559.1305, 58055,58026,58061,58030,58033,58058,
10085, 5501, 20.17171, -73.08001, 100, 3, 12, 10267.8451, 58056,58027,58059,
10086, 5502, 24.62484, -71.15311, 100, 3, 3, 9487.6101, 58024,58057,58052,
10087, 5503, 31.84894, -73.40826, 100, 5, 12, 20730.378, 58062,58058,58027,58053,58030,
10103, 5504, 62.57574, -71.9496, 100, 9, 9, 34905.0497659, 58094,58091,
10104, 5505, 62.59437, -68.44995, 100, 9, 9, 28576.8667, 58115,58119,58094,
10105, 5506, 71.52181, -75.33295, 100, 9, 9, 31834.6655, 58096,58153,58114,58093,
10106, 5506, 71.52181, -75.33295, 100, 9, 9, 31834.6655, 58119,
10107, 5507, 73.18395, -68.80377, 100, 9, 9, 35742.7478, 58116,58358,
10108, 5508, 73.91166, -71.30492, 100, 9, 9, 35318.4103597, 58115,58118,58121,58155,
10109, 5508, 73.91166, -71.30492, 100, 9, 9, 35318.4103597, 58092,
10110, 5509, 77.76021, -65.67992, 100, 9, 9, 33447.5286, 58115,58353,58356,
10111, 5510, 78.5258, -62.5661, 100, 9, 9, 43382.6089976, 58116,
10112, 5511, 79.93246, -72.81782, 100, 8, 9, 25943.3474, 58114,58122,58093,58351,58096,58354,58357,
10113, 5512, 80.6011, -69.7103, 100, 7, 9, 29473.1851836, 58092,58122,
10114, 5513, 82.84366, -76.16799, 100, 9, 9, 30677.3879735, 58151,58092,58154,58095,
10115, 5514, 85.37926, -63.57865, 100, 3, 9, 13458.2840737, NOT,OBSERVED
10116, 5515, 86.19716, -60.39283, 100, 7, 9, 30109.9876889, 58154,58093,
10117, 5516, 86.5236, -67.7097, 100, 9, 9, 40942.2019022, 58116,58119,
10118, 5517, 88.33804, -70.97048, 100, 9, 9, 36664.1273, 58114,58184,58153,58095,
10119, 5518, 92.12778, -63.59827, 100, 4, 9, 16422.4502237, NOT,OBSERVED
10120, 5519, 98.07207, -75.18425, 100, 9, 9, 36776.9684153, 58116,58119,58185,58122,58155,58096,
10121, 5520, 98.19632, -70.30972, 100, 9, 9, 29057.5048, 58152,58121,
10122, 5520, 98.19632, -70.30972, 100, 9, 9, 29057.5048, 58179,58182,58091,58152,58155,58094,
10123, 5521, 5.07043, -77.22261, 100, 10, 12, 40972.8196, 58089,58092,58350,58322,58355,58358,
10124, 5522, 10.49422, -67.75707, 100, 12, 12, 49072.825217, 58349,58352,58355,58358,58329,
10125, 5522, 10.49422, -67.75707, 100, 12, 12, 49072.825217, NOT,OBSERVED
10126, 5523, 11.25066, -73.22922, 100, 7, 12, 21780.1211811, 58096,58090,58324,58093,
10127, 5524, 16.98435, -75.59318, 100, 7, 12, 28181.5568, 58351,58356,
10128, 5525, 20.17171, -73.08001, 100, 8, 12, 26644.38, 58090,58354,58357,
10129, 5526, 24.62484, -71.15311, 100, 9, 12, 34553.3576863, 58092,58358,58355,
10130, 5527, 31.84894, -73.40826, 100, 12, 12, 44978.3750045, 58114,58093,58096,58356,
10131, 5528, 5.99046, -72.31605, 111, 4, 3, 10444.0688, 58322,58291,58294,
10132, 5528, 5.99046, -72.31605, 211, 3, 3, 10148.7613, 58323,58292,58295,
10133, 5528, 5.99046, -72.31605, 321, 3, 3, 12349.3923, 58297,58356,58353,
10134, 5528, 5.99046, -72.31605, 421, 3, 3, 9666.58515841, 58298,
10135, 5528, 5.99046, -72.31605, 531, 3, 3, 13611.9758, NOT,OBSERVED
10136, 5528, 5.99046, -72.31605, 631, 3, 3, 11771.961, NOT,OBSERVED
10137, 5529, 14.38745, -71.09453, 111, 3, 3, 11207.8092681, 58298,58295,58095,
10138, 5529, 14.38745, -71.09453, 211, 4, 3, 7731.0888, 58296,58328,58353,
10139, 5529, 14.38745, -71.09453, 321, 3, 3, 10583.3937, 58297,58357,58329,
10140, 5529, 14.38745, -71.09453, 421, 1, 3, 5531.0199, NOT,OBSERVED
10151, 5530, 270.30444, -30.97792, 110, 1, 2, 3809.357879, 58210,
10152, 5530, 270.30444, -30.97792, 210, 1, 2, 3471.89203227, 58211,
10153, 5530, 270.30444, -30.97792, 310, 1, 2, 4164.73086972, 58212,
10154, 5531, 262.96645, -27.32352, 110, 0, 2, 0.0, NOT,OBSERVED
10155, 5531, 262.96645, -27.32352, 210, 0, 2, 0.0, NOT,OBSERVED
10156, 5531, 262.96645, -27.32352, 310, 0, 2, 0.0, NOT,OBSERVED
10157, 5335, 259.00143, -24.40108, 210, 2, 9, 7957.0458, 58297,58329,
10158, 5532, 272.42698, -14.87425, 110, 1, 2, 3863.3773, 58295,
10159, 5533, 259.81492, -37.35921, 110, 1, 2, 4868.5714, 58179,
10160, 5533, 259.81492, -37.35921, 210, 1, 2, 4036.5547, 58180,
10161, 5533, 259.81492, -37.35921, 310, 1, 2, 4507.7368, 58181,
10162, 5534, 266.50384, -29.08085, 110, 0, 2, 0.0, NOT,OBSERVED
10163, 5534, 266.50384, -29.08085, 210, 0, 2, 0.0, NOT,OBSERVED
10164, 5534, 266.50384, -29.08085, 310, 0, 2, 0.0, NOT,OBSERVED
10165, 5534, 266.50384, -29.08085, 420, 0, 1, 0.0, NOT,OBSERVED
10166, 5535, 273.60524, -17.81363, 100, 3, 3, 11360.6090903, 58328,58298,58331,
10167, 5536, 277.04935, -11.65631, 110, 1, 2, 4118.2641, 58241,
10168, 5536, 277.04935, -11.65631, 210, 1, 2, 4134.9186, 58275,
10169, 5536, 277.04935, -11.65631, 310, 1, 2, 2229.2573, 58294,
10170, 5536, 277.04935, -11.65631, 420, 0, 1, 0.0, NOT,OBSERVED
10171, 5536, 277.04935, -11.65631, 520, 0, 1, 0.0, NOT,OBSERVED
10172, 5536, 277.04935, -11.65631, 620, 0, 1, 0.0, NOT,OBSERVED
10173, 5537, 125.24804, -36.59963, 100, 3, 3, 15881.6632, 58114,58118,58151,
10174, 5538, 157.78603, -58.04926, 100, 3, 3, 13800.46, 58145,58114,58117,
10175, 5539, 185.62926, -66.55713, 110, 3, 3, 11564.5801, 58153,58178,58150,
10176, 5540, 186.17297, -62.85627, 111, 4, 3, 11473.5149214, 58185,58154,58181,58151,
10177, 5540, 186.17297, -62.85627, 211, 3, 3, 11233.8593, 58153,58182,58207,
10178, 5540, 186.17297, -62.85627, 321, 4, 3, 11030.3067374, 58208,58211,58155,58236,
10179, 5540, 186.17297, -62.85627, 421, 3, 3, 10591.1855676, 58209,58212,58237,
10180, 5540, 186.17297, -62.85627, 531, 3, 3, 9863.61660096, 58210,58213,
10181, 5540, 186.17297, -62.85627, 631, 2, 3, 7858.76790752, NOT,OBSERVED
10182, 5540, 186.17297, -62.85627, 741, 0, 3, 0.0, NOT,OBSERVED
10183, 5541, 187.37319, -58.40774, 110, 3, 3, 14555.2082, 58152,58177,58150,
10184, 5542, 209.90918, -61.72333, 110, 3, 3, 9395.60972031, 58210,58236,58214,
10185, 5543, 221.62707, -59.77964, 100, 0, 3, 0.0, NOT,OBSERVED
10186, 5544, 240.67999, -52.56857, 111, 0, 3, 0.0, NOT,OBSERVED
10187, 5544, 240.67999, -52.56857, 211, 0, 3, 0.0, NOT,OBSERVED
10188, 5544, 240.67999, -52.56857, 321, 0, 3, 0.0, NOT,OBSERVED
10189, 5544, 240.67999, -52.56857, 421, 0, 3, 0.0, NOT,OBSERVED
10190, 5544, 240.67999, -52.56857, 531, 0, 3, 0.0, NOT,OBSERVED
10191, 5544, 240.67999, -52.56857, 631, 0, 3, 0.0, NOT,OBSERVED
10192, 5544, 240.67999, -52.56857, 741, 0, 3, 0.0, NOT,OBSERVED
10193, 5544, 240.67999, -52.56857, 841, 0, 3, 0.0, NOT,OBSERVED
10194, 5545, 251.81166, -45.1751, 110, 1, 2, 3765.64295264, 58212,
10195, 5545, 251.81166, -45.1751, 210, 1, 2, 3552.22462419, 58213,
10196, 5545, 251.81166, -45.1751, 310, 1, 2, 4074.91289743, 58214,
10197, 5546, 256.22182, -41.59851, 110, 1, 2, 3591.66121135, 58214,
10198, 5546, 256.22182, -41.59851, 210, 1, 2, 3624.6052, 58241,
10199, 5546, 256.22182, -41.59851, 310, 2, 2, 3898.65624062, 58298,58271,
10200, 5547, 268.92573, -32.86201, 110, 2, 2, 4527.4199, 58181,58182,
10201, 5548, 269.01834, -24.60461, 110, 1, 2, 4826.0285, 58206,
10202, 5548, 269.01834, -24.60461, 210, 1, 2, 4419.1396, 58207,
10203, 5548, 269.01834, -24.60461, 310, 2, 2, 3786.1256, 58209,58235,
10204, 5549, 263.6126, -33.32952, 110, 1, 2, 4666.1663, 58236,
10205, 5549, 263.6126, -33.32952, 210, 1, 2, 4136.4581, 58240,
10206, 5549, 263.6126, -33.32952, 310, 2, 2, 3568.1855, 58274,58299,
10207, 5214, 100.83523, -51.09979, 100, 6, 24, 30070.6113523, NOT,OBSERVED
10208, 5214, 100.83523, -51.09979, 100, 6, 24, 30070.6113523, 58209,58154,
10209, 5214, 100.83523, -51.09979, 100, 6, 24, 30070.6113523, 58185,58212,58236,58215,
10210, 5550, 15.2207, -33.68896, 100, 23, 24, 93110.945388, 58354,58351,58321,58290,58324,58293,58296,58297,58328,58357,
10211, 5550, 15.2207, -33.68896, 100, 23, 24, 93110.945388, NOT,OBSERVED
10212, 5550, 15.2207, -33.68896, 100, 23, 24, 93110.945388, 58348,
10277, 5553, 76.21948, -68.90035, 100, 1, 3, 15150.1357, 58123,
10278, 5553, 76.21948, -68.90035, 100, 1, 3, 15150.1357, 58123,
10279, 5554, 80.82827, -69.42734, 100, 1, 3, 12932.1953, 58124,
10280, 5554, 80.82827, -69.42734, 100, 1, 3, 12932.1953, 58124,
10281, 5555, 72.68382, -69.83139, 100, 1, 3, 7977.6548, 58124,
10282, 5556, 75.36352, -67.10529, 100, 1, 3, 2869.2414, 58123,
10283, 5557, 75.36262, -70.67383, 100, 2, 3, 4323.28042484, 58145,
10284, 5558, 84.85724, -69.19339, 100, 1, 3, 5625.1344, 58145,
10294, 5559, 168.69538, -61.26687, 100, 4, 3, 23441.2695, 58146,58147,58148,58149,
10295, 5559, 168.69538, -61.26687, 100, 4, 3, 23441.2695, 58148,
10296, 5560, 164.29006, -60.84545, 100, 1, 1, 4846.1767, NOT,OBSERVED
10297, 5560, 164.29006, -60.84545, 100, 1, 1, 4846.1767, 58147,
10298, 5561, 154.3058, -57.86093, 100, 1, 1, 4895.6833, 58147,
10299, 5561, 154.3058, -57.86093, 100, 1, 1, 4895.6833, NOT,OBSERVED
10306, 5562, 105.17408, -76.45349, 100, 1, 1, 3891.2504, 58146,
10307, 5563, 97.53255, -76.44244, 100, 1, 1, 3814.3042, 58147,
10308, 5564, 90.21366, -76.43637, 100, 1, 1, 4548.0056, 58149,
10309, 5565, 82.0992, -76.43184, 100, 1, 1, 3901.1993, 58148,
10310, 5566, 74.77169, -76.40015, 100, 1, 1, 4026.8124, 58147,
10311, 5567, 94.59949, -78.13666, 100, 1, 1, 1823.7452, NOT,OBSERVED
10312, 5568, 85.31918, -78.0966, 100, 2, 1, 4129.5376, 58176,58146,
10313, 5569, 62.65405, -64.91033, 100, 1, 1, 2055.0621, 58149,
10314, 5570, 62.64751, -66.6196, 100, 1, 1, 932.7145, 58148,
10315, 5571, 63.17568, -68.14312, 100, 1, 1, 3197.9641, NOT,OBSERVED
10316, 5572, 64.1929, -69.72678, 100, 1, 1, 3358.0391, NOT,OBSERVED
10317, 5573, 58.46223, -69.92683, 100, 1, 1, 3848.545, 58146,
10318, 5574, 58.93009, -71.5324, 100, 1, 1, 2630.3493, NOT,OBSERVED
10319, 5575, 114.60567, -73.17222, 100, 2, 2, 10782.5499, NOT,OBSERVED
10320, 5575, 114.60567, -73.17222, 100, 2, 2, 10782.5499, 58146,58148,
10321, 5576, 71.13617, -73.03626, 100, 1, 1, 3759.3916, NOT,OBSERVED
10322, 5577, 65.09252, -73.11933, 100, 1, 1, 3974.8828, NOT,OBSERVED
10323, 5578, 72.73676, -74.98036, 100, 1, 1, 3881.8224, NOT,OBSERVED
10324, 5579, 66.03663, -74.74543, 100, 1, 1, 3408.6303, NOT,OBSERVED
10325, 5580, 108.50636, -73.15016, 100, 1, 1, 3928.8725, 58147,
10326, 5581, 102.75023, -73.21003, 100, 1, 1, 4183.6768, 58177,
10327, 5582, 96.15441, -73.12482, 100, 1, 1, 4833.0979, 58149,
10328, 5583, 89.59489, -73.10614, 100, 1, 1, 3978.7002, 58148,
10329, 5584, 83.76264, -73.18074, 100, 1, 1, 2258.9925, NOT,OBSERVED
10330, 5585, 77.84444, -73.18881, 100, 1, 1, 3627.8194, 58177,
10331, 5586, 113.83773, -74.84136, 100, 1, 1, 3656.4775, 58149,
10332, 5587, 107.36418, -74.89842, 100, 1, 1, 2915.5415, NOT,OBSERVED
10333, 5588, 100.58161, -74.72774, 100, 0, 1, 0.0, NOT,OBSERVED
10334, 5589, 93.49012, -74.83355, 100, 1, 1, 4011.431, 58176,
10335, 5590, 86.78369, -74.77027, 100, 1, 1, 3663.2136, NOT,OBSERVED
10336, 5591, 79.56503, -74.69815, 100, 1, 1, 2786.0167, NOT,OBSERVED
10337, 5592, 121.56719, -69.75559, 100, 1, 1, 4340.435, 58176,
10338, 5593, 116.05424, -69.8216, 100, 1, 1, 9046.9849, 58123,
10339, 5594, 117.84244, -64.98446, 100, 1, 1, 8259.3621, 58145,
10340, 5595, 117.31768, -66.44952, 100, 1, 1, 5121.0238, 58124,
10341, 5596, 117.06897, -68.23449, 100, 1, 1, 4482.4866, 58149,
10342, 5597, 217.89809, -62.55623, 100, 2, 1, 3389.3267, 58145,58149,
10391, 5642, 153.20747, -1.67729, 100, 9, 24, 38882.5998535, 58209,58235,58212,58215,
10392, 5642, 153.20747, -1.67729, 100, 9, 24, 38882.5998535, NOT,OBSERVED
10393, 5642, 153.20747, -1.67729, 100, 9, 24, 38882.5998535, NOT,OBSERVED
10394, 5643, 267.55825, -36.73665, 110, 1, 3, 3726.9785, 58297,
10395, 5643, 267.55825, -36.73665, 210, 0, 3, 0.0, NOT,OBSERVED
10396, 5644, 279.07205, -23.69639, 110, 0, 1, 0.0, NOT,OBSERVED
10397, 5644, 279.07205, -23.69639, 210, 0, 1, 0.0, NOT,OBSERVED
10398, 5644, 279.07205, -23.69639, 310, 0, 1, 0.0, NOT,OBSERVED
10399, 5644, 279.07205, -23.69639, 420, 0, 1, 0.0, NOT,OBSERVED
10400, 5644, 279.07205, -23.69639, 520, 0, 1, 0.0, NOT,OBSERVED
10401, 5644, 279.07205, -23.69639, 620, 0, 1, 0.0, NOT,OBSERVED
10402, 5645, 127.97968, -39.89325, 110, 3, 3, 11824.5278, 58176,58179,58206,
10403, 5645, 127.97968, -39.89325, 210, 3, 3, 12908.226, 58177,58180,58207,
10404, 5645, 127.97968, -39.89325, 320, 3, 3, 10448.0931111, 58208,58178,58181,
10405, 5645, 127.97968, -39.89325, 420, 3, 3, 11141.7813854, 58208,58185,58182,
10406, 5646, 146.68963, -53.43393, 100, 3, 3, 11439.6866, 58178,58181,58206,
10407, 5647, 144.36438, -60.26752, 110, 3, 3, 10939.3322, 58178,58181,58206,
10408, 5648, 151.12972, -55.56894, 110, 3, 3, 12979.1721, 58176,58179,58207,
10409, 5648, 151.12972, -55.56894, 210, 3, 3, 11907.0395891, 58208,58180,58183,
10410, 5649, 178.13313, -62.44837, 110, 3, 3, 10623.7451313, 58208,58185,58182,
10411, 5649, 178.13313, -62.44837, 110, 3, 3, 10623.7451313, NOT,OBSERVED
10412, 5649, 178.13313, -62.44837, 210, 3, 3, 10957.4659806, 58210,58235,58207,
10413, 5649, 178.13313, -62.44837, 210, 3, 3, 10957.4659806, NOT,OBSERVED
10414, 5539, 185.6292, -66.5571, 210, 3, 3, 9308.56321434, 58180,58206,58183,
10415, 5540, 186.173, -62.8563, 841, 2, 3, 5420.52079911, NOT,OBSERVED
10416, 5541, 187.3732, -58.4077, 210, 3, 3, 10928.9538, 58178,58181,58206,
10417, 5541, 187.3732, -58.4077, 320, 3, 3, 11519.1208521, 58179,58182,58215,
10418, 5541, 187.3732, -58.4077, 420, 3, 3, 10679.3463512, 58235,58180,58183,
10419, 5650, 188.67996, -50.93324, 110, 2, 3, 5528.87601268, 58212,58215,
10420, 5650, 188.67996, -50.93324, 210, 2, 3, 6508.20633834, 58235,58214,
10421, 5542, 209.9092, -61.7233, 210, 2, 3, 4314.7727408, 58212,58215,
10422, 5547, 268.9257, -32.862, 210, 1, 2, 3877.02277368, 58183,
10423, 5651, 189.67658, -68.51349, 100, 2, 3, 7370.76794788, NOT,OBSERVED
10424, 5653, 132.81152, 11.50237, 100, 1, 1, 5182.84326762, 58183,
10425, 5211, 94.1939, -18.7631, 100, 2, 3, 8118.56098182, 58210,58213,
10426, 5209, 97.5145, -31.4373, 100, 3, 3, 11464.7214072, 58207,58180,58183,
10427, 5209, 97.5145, -31.4373, 100, 3, 3, 11464.7214072, NOT,OBSERVED
10428, 5652, 189.66176, -60.85692, 100, 2, 3, 6210.08397503, NOT,OBSERVED
10521, 5534, 266.50384, -29.08085, 520, 0, 1, 0.0, NOT,OBSERVED
10522, 5534, 266.50384, -29.08085, 620, 0, 1, 0.0, NOT,OBSERVED
10523, 5667, 254.79324, -53.02365, 110, 0, 3, 0.0, NOT,OBSERVED
10524, 5667, 254.79324, -53.02365, 210, 0, 3, 0.0, NOT,OBSERVED
10525, 5668, 268.37057, -30.02183, 110, 0, 2, 0.0, NOT,OBSERVED
10526, 5668, 268.37057, -30.02183, 210, 0, 2, 0.0, NOT,OBSERVED
10527, 5668, 268.37057, -30.02183, 310, 0, 2, 0.0, NOT,OBSERVED
10528, 5668, 268.37057, -30.02183, 420, 0, 1, 0.0, NOT,OBSERVED
10529, 5669, 264.59649, -27.93711, 110, 0, 2, 0.0, NOT,OBSERVED
10530, 5669, 264.59649, -27.93711, 210, 0, 2, 0.0, NOT,OBSERVED
10531, 5669, 264.59649, -27.93711, 310, 0, 2, 0.0, NOT,OBSERVED
10532, 5669, 264.59649, -27.93711, 420, 0, 1, 0.0, NOT,OBSERVED
10533, 5670, 254.01321, -40.14066, 110, 1, 2, 2916.95980586, 58211,
10534, 5671, 258.04896, -39.76032, 100, 3, 3, 11305.769607, 58241,58214,58273,
10535, 5672, 264.04873, -39.55954, 110, 1, 2, 4337.9079, 58295,
10536, 5672, 264.04873, -39.55954, 210, 1, 2, 3669.6574, 58296,
10537, 5672, 264.04873, -39.55954, 310, 1, 2, 4348.2235, 58297,
10538, 5673, 255.83274, -35.03507, 110, 1, 2, 5109.0056, 58182,
10539, 5673, 255.83274, -35.03507, 210, 1, 2, 4215.9262, 58185,
10540, 5673, 255.83274, -35.03507, 310, 1, 2, 5157.6468, 58206,
10541, 5674, 261.67181, -32.02215, 110, 1, 2, 3341.6256, 58294,
10542, 5675, 255.65026, -28.53177, 110, 1, 2, 3632.5452, 58275,
10543, 5676, 266.85565, -31.91299, 110, 0, 2, 0.0, NOT,OBSERVED
10544, 5676, 266.85565, -31.91299, 210, 0, 2, 0.0, NOT,OBSERVED
10545, 5530, 270.30444, -30.97792, 420, 1, 1, 3035.96703777, 58213,
10546, 5530, 270.30444, -30.97792, 520, 0, 1, 0.0, NOT,OBSERVED
10547, 5530, 270.30444, -30.97792, 620, 0, 1, 0.0, NOT,OBSERVED
10548, 5531, 262.96645, -27.32352, 420, 0, 1, 0.0, NOT,OBSERVED
10549, 5531, 262.96645, -27.32352, 520, 0, 1, 0.0, NOT,OBSERVED
10550, 5531, 262.96645, -27.32352, 620, 0, 1, 0.0, NOT,OBSERVED
10551, 5679, 267.09386, -23.23259, 110, 0, 2, 0.0, NOT,OBSERVED
10552, 5680, 261.81121, -20.46427, 110, 1, 2, 4396.1587, 58185,
10553, 5337, 261.21259, -14.12207, 200, 3, 3, 10381.249672, 58272,58265,58236,
10554, 5682, 258.31678, -42.58681, 110, 1, 2, 4891.3637, 58241,
10555, 5683, 242.90226, -32.05346, 110, 1, 2, 4752.8235, 58207,
10556, 5683, 242.90226, -32.05346, 210, 1, 2, 3863.99465694, 58208,
10557, 5683, 242.90226, -32.05346, 310, 1, 2, 5101.6329, 58209,
10558, 5684, 271.67967, -37.17623, 110, 2, 2, 3600.63592877, 58274,58298,
10559, 5685, 259.27676, -30.76601, 110, 1, 2, 2045.875, 58294,
10560, 5685, 259.27676, -30.76601, 210, 0, 2, 0.0, NOT,OBSERVED
10561, 5685, 259.27676, -30.76601, 310, 0, 2, 0.0, NOT,OBSERVED
10562, 5293, 201.73592, -47.51123, 111, 3, 3, 11275.2732015, 58273,58270,58297,
10563, 5293, 201.73592, -47.51123, 211, 3, 3, 9987.15016772, 58274,58298,58271,
10564, 5293, 201.73592, -47.51123, 321, 3, 3, 10478.533, 58272,58275,58299,
10565, 5293, 201.73592, -47.51123, 421, 3, 3, 7922.1731, 58328,58324,58294,
10566, 5293, 201.73592, -47.51123, 532, 2, 3, 8992.9657, 58329,58295,
10567, 5293, 201.73592, -47.51123, 632, 1, 3, 3115.9467, 58330,
10568, 5293, 201.73592, -47.51123, 742, 0, 3, 0.0, NOT,OBSERVED
10569, 5293, 201.73592, -47.51123, 842, 0, 3, 0.0, NOT,OBSERVED
10570, 5686, 283.59274, -30.62304, 110, 0, 6, 0.0, NOT,OBSERVED
10571, 5686, 283.59274, -30.62304, 210, 4, 6, 15579.7056857, 58358,
10572, 5687, 281.70971, -30.72333, 110, 2, 3, 6154.6408, 58350,
10573, 5687, 281.70971, -30.72333, 210, 0, 3, 0.0, NOT,OBSERVED
10574, 5688, 285.33123, -31.51146, 110, 3, 3, 9695.4231, 58272,58275,58348,
10575, 5688, 285.33123, -31.51146, 210, 3, 3, 9598.4295, 58274,
10576, 5689, 284.09283, -28.93223, 110, 4, 3, 9873.79537397, 58265,58322,58354,
10577, 5689, 284.09283, -28.93223, 210, 3, 3, 11409.1383, 58323,58355,
10590, 5654, 239.89526, -25.81884, 100, 1, 1, 3659.60171982, 58242,
10591, 5655, 241.99889, -24.38271, 100, 1, 1, 5077.4647, 58243,
10592, 5656, 243.94526, -25.12153, 100, 1, 1, 4407.35747237, 58242,
10593, 5657, 246.6157, -25.04021, 100, 1, 2, 4878.44092527, 58242,
